data_ulist_id,link,name,country,battle_rating,silver,rank,vehicle_category,type,required_exp
us_m46_patton,https://wiki.warthunder.ru/unit/us_m46_patton,M46,usa,7.0,210000,IV,Наземная техника,vehicle,71000
us_m47_patton_ii,https://wiki.warthunder.ru/unit/us_m47_patton_ii,M47,usa,7.3,240000,V,Наземная техника,vehicle,82000
us_m48a1_patton_iii,https://wiki.warthunder.ru/unit/us_m48a1_patton_iii,M48A1,usa,7.7,270000,V,Наземная техника,vehicle,48000
us_m60,https://wiki.warthunder.ru/unit/us_m60,M60,usa,8.0,340000,V,Наземная техника,vehicle,120000
us_m60a1,https://wiki.warthunder.ru/unit/us_m60a1,M60A1 (AOS),usa,8.3,380000,VI,Наземная техника,vehicle,135000
us_m60a1_rise_passive_era,https://wiki.warthunder.ru/unit/us_m60a1_rise_passive_era,M60A1 RISE (P),usa,8.7,450000,VI,Наземная техника,vehicle,81000
us_m60a3_tts,https://wiki.warthunder.ru/unit/us_m60a3_tts,M60A3 TTS,usa,9.0,520000,VI,Наземная техника,vehicle,190000
us_m60_120s,https://wiki.warthunder.ru/unit/us_m60_120s,120S,usa,10.3,710000,VII,Наземная техника,vehicle,260000
us_m6a1,https://wiki.warthunder.ru/unit/us_m6a1,M6A1,usa,5.0,76000,III,Наземная техника,vehicle,26000
us_m4a3e2_sherman_jumbo,https://wiki.warthunder.ru/unit/us_m4a3e2_sherman_jumbo,M4A3E2,usa,5.7,105000,III,Наземная техника,vehicle,33000
us_m4a3e2_76w_sherman_jumbo,https://wiki.warthunder.ru/unit/us_m4a3e2_76w_sherman_jumbo,M4A3E2 (76) W,usa,6.3,155000,IV,Наземная техника,vehicle,46000
us_m42_duster,https://wiki.warthunder.ru/unit/us_m42_duster,M42,usa,4.0,76000,III,Наземная техника,vehicle,13000
us_m2a2,https://wiki.warthunder.ru/unit/us_m2a2,M2A2,usa,1.0,700,I,Наземная техника,vehicle,2900
us_m4a3_105_sherman,https://wiki.warthunder.ru/unit/us_m4a3_105_sherman,M4A3 (105),usa,3.0,16000,II,Наземная техника,vehicle,9200
us_m36,https://wiki.warthunder.ru/unit/us_m36,M36 GMC,usa,5.3,105000,III,Наземная техника,vehicle,33000
us_m36b2,https://wiki.warthunder.ru/unit/us_m36b2,M36B2,usa,5.7,135000,III,Наземная техника,vehicle,20000
us_m56_scorpion,https://wiki.warthunder.ru/unit/us_m56_scorpion,M56,usa,6.7,185000,IV,Наземная техника,vehicle,54000
us_m50_ontos,https://wiki.warthunder.ru/unit/us_m50_ontos,M50,usa,6.7,200000,IV,Наземная техника,vehicle,63000
us_m60a2,https://wiki.warthunder.ru/unit/us_m60a2,M60A2,usa,8.3,380000,VI,Наземная техника,vehicle,135000
us_m2a4_1st_armor_div,https://wiki.warthunder.ru/unit/us_m2a4_1st_armor_div,M2A4 (1st Arm.Div.),usa,1.0,,I,Наземная техника,vehicle,
us_m3a1_stuart_usmc,https://wiki.warthunder.ru/unit/us_m3a1_stuart_usmc,M3A1 (USMC),usa,2.3,,I,Наземная техника,vehicle,
us_m5a1_stuart_canadian_5st_arm,https://wiki.warthunder.ru/unit/us_m5a1_stuart_canadian_5st_arm,▃Stuart VI (5th CAD),usa,2.7,,II,Наземная техника,vehicle,
us_m4a5_ram_2,https://wiki.warthunder.ru/unit/us_m4a5_ram_2,M4A5,usa,3.7,,II,Наземная техника,vehicle,
us_m4_sherman_promo,https://wiki.warthunder.ru/unit/us_m4_sherman_promo,M4,usa,3.7,,II,Наземная техника,vehicle,
us_m4_sherman_calliope,https://wiki.warthunder.ru/unit/us_m4_sherman_calliope,Calliope,usa,4.0,,III,Наземная техника,vehicle,
us_m4a3e2_sherman_jumbo_cobra_king,https://wiki.warthunder.ru/unit/us_m4a3e2_sherman_jumbo_cobra_king,Cobra King,usa,5.7,,III,Наземная техника,vehicle,
us_m46_patton_73_armor_bat,https://wiki.warthunder.ru/unit/us_m46_patton_73_armor_bat,"M46 ""Tiger""",usa,7.0,,IV,Наземная техника,vehicle,
us_m5a1_stuart_td,https://wiki.warthunder.ru/unit/us_m5a1_stuart_td,M5A1 TD,usa,2.7,,II,Наземная техника,vehicle,
us_m551_76,https://wiki.warthunder.ru/unit/us_m551_76,M551(76),usa,7.0,,IV,Наземная техника,vehicle,
us_m6a2e1,https://wiki.warthunder.ru/unit/us_m6a2e1,M6A2E1,usa,6.7,,IV,Наземная техника,vehicle,
us_m60a3_slep,https://wiki.warthunder.ru/unit/us_m60a3_slep,M60 AMBT,usa,10.0,,VII,Наземная техника,vehicle,
us_m44,https://wiki.warthunder.ru/unit/us_m44,M44,usa,4.0,47000,III,Наземная техника,vehicle,18000
us_t92,https://wiki.warthunder.ru/unit/us_t92,T92,usa,7.0,210000,IV,Наземная техника,vehicle,71000
us_xm_800t,https://wiki.warthunder.ru/unit/us_xm_800t,XM800T,usa,8.3,300000,V,Наземная техника,vehicle,105000
us_t25,https://wiki.warthunder.ru/unit/us_t25,T25,usa,6.3,185000,IV,Наземная техника,vehicle,27000
us_t1e1,https://wiki.warthunder.ru/unit/us_t1e1,T1E1,usa,5.3,105000,III,Наземная техника,vehicle,17000
us_t26e5,https://wiki.warthunder.ru/unit/us_t26e5,T26E5,usa,6.7,185000,IV,Наземная техника,vehicle,54000
us_t26e4_superpershing,https://wiki.warthunder.ru/unit/us_t26e4_superpershing,T26E1-1,usa,6.7,200000,IV,Наземная техника,vehicle,31000
us_t34,https://wiki.warthunder.ru/unit/us_t34,T34,usa,6.7,210000,IV,Наземная техника,vehicle,71000
us_t32,https://wiki.warthunder.ru/unit/us_t32,T32,usa,7.3,240000,V,Наземная техника,vehicle,82000
us_t32e1,https://wiki.warthunder.ru/unit/us_t32e1,T32E1,usa,7.7,270000,V,Наземная техника,vehicle,48000
us_t95e1,https://wiki.warthunder.ru/unit/us_t95e1,T95E1,usa,8.3,380000,VI,Наземная техника,vehicle,135000
us_xm_803,https://wiki.warthunder.ru/unit/us_xm_803,XM803,usa,9.0,520000,VI,Наземная техника,vehicle,190000
us_mbt_70,https://wiki.warthunder.ru/unit/us_mbt_70,MBT-70,usa,9.3,620000,VI,Наземная техника,vehicle,110000
us_mim_72_chaparral,https://wiki.warthunder.ru/unit/us_mim_72_chaparral,Imp.Chaparral,usa,9.0,620000,VI,Наземная техника,vehicle,220000
us_xm_975_roland,https://wiki.warthunder.ru/unit/us_xm_975_roland,XM975,usa,10.0,830000,VII,Наземная техника,vehicle,300000
us_m8_scott,https://wiki.warthunder.ru/unit/us_m8_scott,M8 HMC,usa,1.3,2100,I,Наземная техника,vehicle,4000
us_t95,https://wiki.warthunder.ru/unit/us_t95,T95,usa,7.0,240000,V,Наземная техника,vehicle,82000
us_mk1_grant,https://wiki.warthunder.ru/unit/us_mk1_grant,▃Grant I,usa,2.7,,II,Наземная техника,vehicle,
us_t14,https://wiki.warthunder.ru/unit/us_t14,T14,usa,4.7,,III,Наземная техника,vehicle,
us_t20,https://wiki.warthunder.ru/unit/us_t20,T20,usa,6.3,,IV,Наземная техника,vehicle,
us_m728,https://wiki.warthunder.ru/unit/us_m728,M728 CEV,usa,7.0,,V,Наземная техника,vehicle,
us_t54e2,https://wiki.warthunder.ru/unit/us_t54e2,T54E2,usa,7.7,,V,Наземная техника,vehicle,
us_t54e1,https://wiki.warthunder.ru/unit/us_t54e1,T54E1,usa,8.0,,V,Наземная техника,vehicle,
us_m901_itv,https://wiki.warthunder.ru/unit/us_m901_itv,M901,usa,8.3,,VI,Наземная техника,vehicle,
us_xm1_chrysler,https://wiki.warthunder.ru/unit/us_xm1_chrysler,XM1 (Chrysler),usa,9.0,,VI,Наземная техника,vehicle,
us_xm1_gm,https://wiki.warthunder.ru/unit/us_xm1_gm,XM1 (GM),usa,9.3,,VI,Наземная техника,vehicle,
us_m8_greyhound,https://wiki.warthunder.ru/unit/us_m8_greyhound,M8 LAC,usa,1.0,,I,Наземная техника,vehicle,
us_m8a1,https://wiki.warthunder.ru/unit/us_m8a1,M8A1 GMC,usa,2.7,,II,Наземная техника,vehicle,
us_t18_e2,https://wiki.warthunder.ru/unit/us_t18_e2,T18E2,usa,3.0,,II,Наземная техника,vehicle,
us_t55e1,https://wiki.warthunder.ru/unit/us_t55e1,T55E1,usa,4.3,,III,Наземная техника,vehicle,
us_t28,https://wiki.warthunder.ru/unit/us_t28,T28,usa,6.3,,IV,Наземная техника,vehicle,
us_t30,https://wiki.warthunder.ru/unit/us_t30,T30,usa,6.7,,IV,Наземная техника,vehicle,
us_t29,https://wiki.warthunder.ru/unit/us_t29,T29,usa,7.0,,IV,Наземная техника,vehicle,
us_t114,https://wiki.warthunder.ru/unit/us_t114,T114,usa,7.7,,V,Наземная техника,vehicle,
us_magach_3,https://wiki.warthunder.ru/unit/us_magach_3,▃Magach 3 (ERA),usa,8.0,,V,Наземная техника,vehicle,
us_merkava_mk_1,https://wiki.warthunder.ru/unit/us_merkava_mk_1,▃Merkava Mk.1,usa,9.0,,VI,Наземная техника,vehicle,
us_merkava_mk_2b_late,https://wiki.warthunder.ru/unit/us_merkava_mk_2b_late,▃Merkava Mk.2B,usa,9.7,,VI,Наземная техника,vehicle,
us_xm_8,https://wiki.warthunder.ru/unit/us_xm_8,XM8,usa,9.7,,VI,Наземная техника,vehicle,
us_merkava_mk_3d,https://wiki.warthunder.ru/unit/us_merkava_mk_3d,▃Merkava Mk.3D,usa,11.3,,VII,Наземная техника,vehicle,
us_t1e1_90,https://wiki.warthunder.ru/unit/us_t1e1_90,T1E1 (90),usa,5.7,135000,III,Наземная техника,vehicle,40000
us_t77e1,https://wiki.warthunder.ru/unit/us_t77e1,T77E1,usa,4.0,22000,II,Наземная техника,vehicle,11000
us_skink_aa,https://wiki.warthunder.ru/unit/us_skink_aa,▃Skink,usa,5.3,155000,IV,Наземная техника,vehicle,46000
us_rdf_lt,https://wiki.warthunder.ru/unit/us_rdf_lt,RDF/LT,usa,11.7,,VII,Наземная техника,vehicle,
us_xm246,https://wiki.warthunder.ru/unit/us_xm246,XM246,usa,8.3,380000,VI,Наземная техника,vehicle,135000
fr_destroyer_bourrasque_class_bourrasque,https://wiki.warthunder.ru/unit/fr_destroyer_bourrasque_class_bourrasque,Bourrasque,france,3.7,0,I,Большой флот,vehicle,
fr_destroyer_hunt_3series,https://wiki.warthunder.ru/unit/fr_destroyer_hunt_3series,La Combattante,france,4.0,6300,I,Большой флот,vehicle,5900
fr_destroyer_aigle_class_vautour,https://wiki.warthunder.ru/unit/fr_destroyer_aigle_class_vautour,Vautour,france,4.3,16000,II,Большой флот,vehicle,9200
fr_destroyer_vauquelin_class_vauquelin,https://wiki.warthunder.ru/unit/fr_destroyer_vauquelin_class_vauquelin,Vauquelin,france,4.3,22000,II,Большой флот,vehicle,11000
fr_cruiser_chateaurenault_class_guichen,https://wiki.warthunder.ru/unit/fr_cruiser_chateaurenault_class_guichen,Guichen,france,4.3,32000,II,Большой флот,vehicle,14000
fr_destroyer_le_fantasque_class_le_malin,https://wiki.warthunder.ru/unit/fr_destroyer_le_fantasque_class_le_malin,Le Malin,france,4.7,47000,III,Большой флот,vehicle,18000
fr_cruiser_dugauy_class_primaguet,https://wiki.warthunder.ru/unit/fr_cruiser_dugauy_class_primaguet,Primauguet,france,5.0,180000,III,Большой флот,vehicle,48000
fr_cruiser_suffren_class_colbert,https://wiki.warthunder.ru/unit/fr_cruiser_suffren_class_colbert,Colbert,france,5.3,310000,IV,Большой флот,vehicle,105000
fr_battleship_courbet_class_paris,https://wiki.warthunder.ru/unit/fr_battleship_courbet_class_paris,Paris,france,6.0,360000,V,Большой флот,vehicle,125000
fr_battleship_bretagne_class_lorraine,https://wiki.warthunder.ru/unit/fr_battleship_bretagne_class_lorraine,Lorraine,france,6.3,490000,V,Большой флот,vehicle,175000
fr_destroyer_jaguar_class_leopard,https://wiki.warthunder.ru/unit/fr_destroyer_jaguar_class_leopard,Leopard,france,3.7,700,I,Большой флот,vehicle,2900
fr_destroyer_jaguar_class_chacal,https://wiki.warthunder.ru/unit/fr_destroyer_jaguar_class_chacal,Chacal,france,4.0,6300,I,Большой флот,vehicle,5900
fr_destroyer_desaix_class_kleber,https://wiki.warthunder.ru/unit/fr_destroyer_desaix_class_kleber,Kleber,france,4.0,10000,II,Большой флот,vehicle,7900
fr_destroyer_aigle_class_milan,https://wiki.warthunder.ru/unit/fr_destroyer_aigle_class_milan,Milan,france,4.3,16000,II,Большой флот,vehicle,9200
fr_destroyer_marceau_class_marceau,https://wiki.warthunder.ru/unit/fr_destroyer_marceau_class_marceau,Marceau,france,4.3,22000,II,Большой флот,vehicle,11000
fr_cruiser_jeanne_darc,https://wiki.warthunder.ru/unit/fr_cruiser_jeanne_darc,Jeanne d'Arc,france,4.7,115000,III,Большой флот,vehicle,36000
fr_cruiser_emile_bertin,https://wiki.warthunder.ru/unit/fr_cruiser_emile_bertin,Emile Bertin,france,5.3,250000,IV,Большой флот,vehicle,75000
fr_battleship_bretagne_class_bretagne,https://wiki.warthunder.ru/unit/fr_battleship_bretagne_class_bretagne,Bretagne,france,6.3,490000,V,Большой флот,vehicle,175000
fr_destroyer_jaguar_class_panthere,https://wiki.warthunder.ru/unit/fr_destroyer_jaguar_class_panthere,Panthere,france,3.7,,I,Большой флот,vehicle,
fr_destroyer_bourrasque_class_tornade,https://wiki.warthunder.ru/unit/fr_destroyer_bourrasque_class_tornade,Tornade,france,3.7,,I,Большой флот,vehicle,
fr_destroyer_aigle_class_aigle,https://wiki.warthunder.ru/unit/fr_destroyer_aigle_class_aigle,Aigle,france,4.3,,II,Большой флот,vehicle,
fr_destroyer_le_fantasque_class_le_triomphant,https://wiki.warthunder.ru/unit/fr_destroyer_le_fantasque_class_le_triomphant,Le Triomphant,france,4.7,,III,Большой флот,vehicle,
fr_cruiser_dugauy_class_dugauy_trouin,https://wiki.warthunder.ru/unit/fr_cruiser_dugauy_class_dugauy_trouin,Duguay-Trouin,france,4.7,,III,Большой флот,vehicle,
fr_cruiser_suffren_class_dupleix,https://wiki.warthunder.ru/unit/fr_cruiser_suffren_class_dupleix,Dupleix,france,5.7,,IV,Большой флот,vehicle,
fr_battleship_courbet_class_courbet,https://wiki.warthunder.ru/unit/fr_battleship_courbet_class_courbet,Courbet,france,6.0,,V,Большой флот,vehicle,
germ_cruiser_leipzig,https://wiki.warthunder.ru/unit/germ_cruiser_leipzig,Leipzig,germany,5.3,230000,IV,Большой флот,vehicle,61000
germ_cruiser_nurnberg,https://wiki.warthunder.ru/unit/germ_cruiser_nurnberg,Nürnberg,germany,5.7,300000,IV,Большой флот,vehicle,89000
germ_cruiser_admiral_hipper,https://wiki.warthunder.ru/unit/germ_cruiser_admiral_hipper,Admiral Hipper,germany,5.7,310000,IV,Большой флот,vehicle,105000
germ_battleship_westfalen,https://wiki.warthunder.ru/unit/germ_battleship_westfalen,SMS Westfalen,germany,6.0,360000,V,Большой флот,vehicle,125000
germ_battleship_helgoland,https://wiki.warthunder.ru/unit/germ_battleship_helgoland,SMS Helgoland,germany,6.3,640000,V,Большой флот,vehicle,230000
germ_battleship_kaiser,https://wiki.warthunder.ru/unit/germ_battleship_kaiser,SMS Kaiser,germany,6.3,790000,V,Большой флот,vehicle,290000
germ_battleship_bayern,https://wiki.warthunder.ru/unit/germ_battleship_bayern,SMS Bayern,germany,7.0,990000,VI,Большой флот,vehicle,380000
germ_battleship_sachsen,https://wiki.warthunder.ru/unit/germ_battleship_sachsen,SMS Sachsen,germany,7.0,1050000,VI,Большой флот,vehicle,390000
germ_cruiser_elbing,https://wiki.warthunder.ru/unit/germ_cruiser_elbing,SMS Elbing,germany,4.7,76000,III,Большой флот,vehicle,26000
germ_cruiser_emden_1944,https://wiki.warthunder.ru/unit/germ_cruiser_emden_1944,Emden,germany,5.0,180000,III,Большой флот,vehicle,48000
germ_cruiser_koln,https://wiki.warthunder.ru/unit/germ_cruiser_koln,Köln,germany,5.3,250000,IV,Большой флот,vehicle,75000
germ_cruiser_admiral_graf_spee,https://wiki.warthunder.ru/unit/germ_cruiser_admiral_graf_spee,Admiral Graf Spee,germany,5.7,310000,IV,Большой флот,vehicle,105000
germ_battlecruiser_von_der_tann,https://wiki.warthunder.ru/unit/germ_battlecruiser_von_der_tann,SMS Von der Tann,germany,6.0,490000,V,Большой флот,vehicle,175000
germ_battleship_scharnhorst,https://wiki.warthunder.ru/unit/germ_battleship_scharnhorst,Scharnhorst,germany,7.0,1050000,VI,Большой флот,vehicle,390000
germ_cruiser_karlsruhe,https://wiki.warthunder.ru/unit/germ_cruiser_karlsruhe,Karlsruhe,germany,5.7,,IV,Большой флот,vehicle,
germ_cruiser_prinz_eugen,https://wiki.warthunder.ru/unit/germ_cruiser_prinz_eugen,Prinz Eugen,germany,5.7,,IV,Большой флот,vehicle,
germ_battleship_nassau,https://wiki.warthunder.ru/unit/germ_battleship_nassau,SMS Nassau,germany,6.0,,V,Большой флот,vehicle,
germ_battleship_ostfriesland,https://wiki.warthunder.ru/unit/germ_battleship_ostfriesland,SMS Ostfriesland,germany,6.3,,V,Большой флот,vehicle,
germ_battleship_baden,https://wiki.warthunder.ru/unit/germ_battleship_baden,SMS Baden,germany,7.0,,VI,Большой флот,vehicle,
fr_destroyer_mogador_class_mogador,https://wiki.warthunder.ru/unit/fr_destroyer_mogador_class_mogador,Mogador,france,4.7,76000,III,Большой флот,vehicle,26000
germ_battlecruiser_derfflinger,https://wiki.warthunder.ru/unit/germ_battlecruiser_derfflinger,SMS Derfflinger,germany,6.3,790000,V,Большой флот,vehicle,290000
fr_battleship_dunkerque,https://wiki.warthunder.ru/unit/fr_battleship_dunkerque,Dunkerque,france,6.7,1080000,VI,Большой флот,vehicle,400000
fr_cruiser_la_galissoniere_class_la_galissoniere,https://wiki.warthunder.ru/unit/fr_cruiser_la_galissoniere_class_la_galissoniere,La Galissonnière,france,5.7,300000,IV,Большой флот,vehicle,89000
germ_battlecruiser_ersatz_yorck,https://wiki.warthunder.ru/unit/germ_battlecruiser_ersatz_yorck,Ersatz Yorck,germany,6.7,990000,VI,Большой флот,vehicle,380000
fr_battleship_strasbourg,https://wiki.warthunder.ru/unit/fr_battleship_strasbourg,Strasbourg,france,6.7,,VI,Большой флот,vehicle,
germ_destroyer_class1924_leopard1932,https://wiki.warthunder.ru/unit/germ_destroyer_class1924_leopard1932,Leopard,germany,3.7,0,I,Большой флот,vehicle,
germ_destroyer_class1934a_1944,https://wiki.warthunder.ru/unit/germ_destroyer_class1934a_1944,Z15 Erich Steinbrinck,germany,4.0,2100,I,Большой флот,vehicle,4000
germ_destroyer_class1934a_1940,https://wiki.warthunder.ru/unit/germ_destroyer_class1934a_1940,Z12 Erich Giese,germany,4.3,10000,II,Большой флот,vehicle,7900
germ_destroyer_class1936a_mob_z32,https://wiki.warthunder.ru/unit/germ_destroyer_class1936a_mob_z32,Z32,germany,4.7,32000,II,Большой флот,vehicle,14000
germ_destroyer_class1936c_z46,https://wiki.warthunder.ru/unit/germ_destroyer_class1936c_z46,Z46,germany,4.7,47000,III,Большой флот,vehicle,18000
germ_destroyer_class1939_t22,https://wiki.warthunder.ru/unit/germ_destroyer_class1939_t22,T22,germany,3.7,700,I,Большой флот,vehicle,2900
germ_kanonenboot_k2,https://wiki.warthunder.ru/unit/germ_kanonenboot_k2,K2,germany,4.3,6300,I,Большой флот,vehicle,5900
germ_destroyer_class1936_z20,https://wiki.warthunder.ru/unit/germ_destroyer_class1936_z20,Z22 Anton Schmitt,germany,4.3,16000,II,Большой флот,vehicle,9200
germ_destroyer_class1936b,https://wiki.warthunder.ru/unit/germ_destroyer_class1936b,Z43,germany,4.7,22000,II,Большой флот,vehicle,11000
germ_destroyer_class1924_iltis,https://wiki.warthunder.ru/unit/germ_destroyer_class1924_iltis,Luchs,germany,3.7,,I,Большой флот,vehicle,
germ_destroyer_class1924_jaguar1941,https://wiki.warthunder.ru/unit/germ_destroyer_class1924_jaguar1941,Jaguar,germany,3.7,,II,Большой флот,vehicle,
germ_destroyer_class1936c_z47,https://wiki.warthunder.ru/unit/germ_destroyer_class1936c_z47,Z47,germany,4.7,,III,Большой флот,vehicle,
germ_destroyer_class1936_z20_karlgalster,https://wiki.warthunder.ru/unit/germ_destroyer_class1936_z20_karlgalster,Z20 Karl Galster,germany,4.7,,III,Большой флот,vehicle,
germ_destroyer_class1939_t31,https://wiki.warthunder.ru/unit/germ_destroyer_class1939_t31,T31,germany,4.0,,III,Большой флот,vehicle,
germ_destroyer_class1936a_z25,https://wiki.warthunder.ru/unit/germ_destroyer_class1936a_z25,Z25,germany,4.3,,III,Большой флот,vehicle,
